regex-redux ; 241.937011718750000000, 227.268188476562500000,  ,  ,  13433.4 
spectral-norm ; 78.267456054687500000, 71.897583007812500000,  ,  ,  2979.24 
spectral-norm ; 106.242187500000000000, 98.127319335937500000,  ,  ,  3917.48 
spectral-norm ; 108.483886718750000000, 100.339599609375000000,  ,  ,  4046.16 
spectral-norm ; 106.817443847656250000, 98.561401367187500000,  ,  ,  4004.14 
spectral-norm ; 78.548767089843750000, 72.025695800781250000,  ,  ,  2997.17 
spectral-norm ; 108.383056640625000000, 99.776489257812500000,  ,  ,  4062.14 
spectral-norm ; 83.184387207031250000, 76.309875488281250000,  ,  ,  3123.83 
spectral-norm ; 110.014770507812500000, 101.436401367187500000,  ,  ,  4073.36 
spectral-norm ; 112.403686523437500000, 103.563720703125000000,  ,  ,  4176.06 
spectral-norm ; 109.661437988281250000, 101.084350585937500000,  ,  ,  4124.39 
mand ; 171.565734863281250000, 164.740356445312500000,  ,  ,  6077.9 
mand ; 149.213439941406250000, 143.079284667968750000,  ,  ,  5356.44 
mand ; 147.178710937500000000, 141.215820312500000000,  ,  ,  5374.59 
mand ; 167.779968261718750000, 160.433837890625000000,  ,  ,  6237.41 
mand ; 149.009216308593750000, 142.257629394531250000,  ,  ,  5582.4 
mand ; 166.193786621093750000, 158.630859375000000000,  ,  ,  6335.3 
mand ; 140.394592285156250000, 134.183166503906250000,  ,  ,  5646.56 
mand ; 143.317016601562500000, 136.847839355468750000,  ,  ,  5743.63 
mand ; 157.726074218750000000, 150.661071777343750000,  ,  ,  6334.66 
mand ; 137.822082519531250000, 131.774475097656250000,  ,  ,  5565.41 
binary-trees ; 43.197937011718750000, 39.094177246093750000,  ,  ,  2183.64 
binary-trees ; 45.717834472656250000, 41.550659179687500000,  ,  ,  2323.18 
binary-trees ; 44.600585937500000000, 40.416931152343750000,  ,  ,  2252 
binary-trees ; 47.424072265625000000, 42.953613281250000000,  ,  ,  2417.53 
binary-trees ; 43.833312988281250000, 39.660949707031250000,  ,  ,  2266.64 
binary-trees ; 43.042297363281250000, 38.792358398437500000,  ,  ,  2265.39 
binary-trees ; 43.655334472656250000, 39.554626464843750000,  ,  ,  2193.54 
binary-trees ; 44.597045898437500000, 40.268981933593750000,  ,  ,  2239.51 
binary-trees ; 44.326477050781250000, 40.208129882812500000,  ,  ,  2220.93 
binary-trees ; 43.591003417968750000, 39.448181152343750000,  ,  ,  2244.51 
